sample_id,image_path,true_label,true_label_name,pred_label,pred_label_name,is_correct,raw_prediction,final_report
outer_20_0_000426,data/processed/images/all/sample_OF_20_0_000426.png,OF,外圈故障,N,正常状态,0,故障类型：正常状态,"故障类型：正常状态
诊断依据：模型判断该包络时频图整体能量分布较平稳，未呈现明显的周期性冲击或异常能量集中，结合当前工况更符合正常运行状态。当前工况为 20 Hz、0 V。
维护建议：建议保持常规监测，持续记录振动趋势；若后续能量分布或冲击特征发生明显变化，应及时复检。"
outer_20_0_000427,data/processed/images/all/sample_OF_20_0_000427.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000428,data/processed/images/all/sample_OF_20_0_000428.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000429,data/processed/images/all/sample_OF_20_0_000429.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000430,data/processed/images/all/sample_OF_20_0_000430.png,OF,外圈故障,IF,内圈故障,0,故障类型：内圈故障,"故障类型：内圈故障
诊断依据：模型判断该包络时频图中存在较明显的周期性冲击和调制成分，结合当前转速与负载工况，更符合内圈故障特征。当前工况为 20 Hz、0 V。
维护建议：建议重点检查轴承内圈表面损伤情况，并结合历史振动趋势评估故障发展速度。"
outer_20_0_000431,data/processed/images/all/sample_OF_20_0_000431.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000432,data/processed/images/all/sample_OF_20_0_000432.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000433,data/processed/images/all/sample_OF_20_0_000433.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000434,data/processed/images/all/sample_OF_20_0_000434.png,OF,外圈故障,N,正常状态,0,故障类型：正常状态,"故障类型：正常状态
诊断依据：模型判断该包络时频图整体能量分布较平稳，未呈现明显的周期性冲击或异常能量集中，结合当前工况更符合正常运行状态。当前工况为 20 Hz、0 V。
维护建议：建议保持常规监测，持续记录振动趋势；若后续能量分布或冲击特征发生明显变化，应及时复检。"
outer_20_0_000435,data/processed/images/all/sample_OF_20_0_000435.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000436,data/processed/images/all/sample_OF_20_0_000436.png,OF,外圈故障,IF,内圈故障,0,故障类型：内圈故障,"故障类型：内圈故障
诊断依据：模型判断该包络时频图中存在较明显的周期性冲击和调制成分，结合当前转速与负载工况，更符合内圈故障特征。当前工况为 20 Hz、0 V。
维护建议：建议重点检查轴承内圈表面损伤情况，并结合历史振动趋势评估故障发展速度。"
outer_20_0_000437,data/processed/images/all/sample_OF_20_0_000437.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000438,data/processed/images/all/sample_OF_20_0_000438.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000439,data/processed/images/all/sample_OF_20_0_000439.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000440,data/processed/images/all/sample_OF_20_0_000440.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000441,data/processed/images/all/sample_OF_20_0_000441.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000442,data/processed/images/all/sample_OF_20_0_000442.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000443,data/processed/images/all/sample_OF_20_0_000443.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000444,data/processed/images/all/sample_OF_20_0_000444.png,OF,外圈故障,IF,内圈故障,0,故障类型：内圈故障,"故障类型：内圈故障
诊断依据：模型判断该包络时频图中存在较明显的周期性冲击和调制成分，结合当前转速与负载工况，更符合内圈故障特征。当前工况为 20 Hz、0 V。
维护建议：建议重点检查轴承内圈表面损伤情况，并结合历史振动趋势评估故障发展速度。"
outer_20_0_000445,data/processed/images/all/sample_OF_20_0_000445.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000446,data/processed/images/all/sample_OF_20_0_000446.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000447,data/processed/images/all/sample_OF_20_0_000447.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000448,data/processed/images/all/sample_OF_20_0_000448.png,OF,外圈故障,CF,混合故障,0,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 20 Hz、0 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
outer_20_0_000449,data/processed/images/all/sample_OF_20_0_000449.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
outer_20_0_000450,data/processed/images/all/sample_OF_20_0_000450.png,OF,外圈故障,OF,外圈故障,1,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 20 Hz、0 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
